"570","22/07/2021","Creamy mushroom pasta ","K"
"571","23/07/2021","K take j out to dinner ","Takeaway"
"572","24/07/2021",,
"573","25/07/2021",,
"574","26/07/2021","Roast chicken ","K"
"575","27/07/2021","Green beans and pork ","K"
"576","28/07/2021",,
"577","29/07/2021","Zuchinni pizza","K"
"578","30/07/2021","Lasanga or nachos ","K"
"579","31/07/2021",,
"580","01/08/2021",,
"581","02/08/2021","Chicken tacos ","K"
"582","03/08/2021","Pork lettuce cups","K"
"583","04/08/2021","Eggs ","K"
"584","05/08/2021",,
"585","06/08/2021","Lasanga or nachos ","K"
"586","07/08/2021",,
"587","08/08/2021",,
"588","09/08/2021","Chicken meatballs ","K"
"589","10/08/2021",,"K"
"590","11/08/2021","Salmon & veg","K"
"591","12/08/2021","Zuchinni soup - freezer ","K"
"592","13/08/2021","Lasanga ","K"
"593","14/08/2021",,
"594","15/08/2021","Rissoles - rec tin eats + chick","J"
"595","16/08/2021","Brisket ","K"
"596","17/08/2021","Eggs ","K"
"597","18/08/2021","Zuchinni pasta ","K"
"598","19/08/2021","Italian Wedding Soup","K"
"599","20/08/2021",,
"600","21/08/2021",,
"601","22/08/2021","Barbecue","J"
"602","23/08/2021","Meatloaf ","K"
"603","24/08/2021","Broc bacon salad ","K"
"604","25/08/2021","Pork verm bowl ","K"
"605","26/08/2021","Snacks ","K"
"606","27/08/2021","Meatballs","K"
"607","28/08/2021",,
"608","29/08/2021","Baked Rice (p257)","J"
"609","30/08/2021","Pastrami","K"
"610","31/08/2021","Some kind of soup ","K"
"611","01/09/2021","Calzone","K"
"612","02/09/2021","Vodka pasta ","K"
"613","03/09/2021","Chicken from freezer/snacks ","K"
"614","04/09/2021",,
"615","05/09/2021","Slow Cooked Beef (p199)","J"
"616","06/09/2021","Galette ","K"
"617","07/09/2021","Adeena’s greens ","K"
"618","08/09/2021","Soup from freezer ","K"
"619","09/09/2021","Lamb roast","K"
"620","10/09/2021","K taking out J","Takeaway"
"621","11/09/2021","Pizzas ","K"
"622","12/09/2021","Crispy Garlicky Chicken (p109)","J"
"623","13/09/2021","Beef Ribs","K"
"624","14/09/2021","Salmon w salad ","K"
"625","15/09/2021","Chicken tacos ","K"
"626","16/09/2021","Zuchinni soup ","K"
"627","17/09/2021",,"Takeaway"
"628","18/09/2021","Lasanga ","K"
"629","19/09/2021","Barbecue","J"
"630","20/09/2021","Bœuf Bourguignon","K"
"631","21/09/2021","Eggplant Rollatini","K"
"632","22/09/2021","Beef noodles","K"
"633","23/09/2021","?","K"
"634","24/09/2021",,
"635","25/09/2021",,
"636","26/09/2021","Crispy Garlicky Chicken (p109)","J"
"637","27/09/2021","Pastrami ","K"
"638","28/09/2021","Beef noodles ","K"
"639","29/09/2021","Ratatouille ","K"
"640","30/09/2021","Dinner out or nachos ","K"
"641","31/09/2021",,
"642","01/10/2021","Nachos ","K"
"643","02/10/2021","Snacks ","K"
"644","03/10/2021","Taco salad ","J"
"645","04/10/2021","Meatloaf ","K"
"646","05/10/2021","Chicken Fricassée","K"
"647","06/10/2021","Soup","K"
"648","07/10/2021","Eggs","K"
"649","08/10/2021","Popcorn chicken","K"
"650","09/10/2021",,
"651","10/10/2021",,
"652","11/10/2021","Satay chicken ","K"
"653","12/10/2021","French onion soup ","K"
"654","13/10/2021","Beef strog ","K"
"655","14/10/2021","Chicken pesto wraps ","K"
"656","15/10/2021","Ravioli","K"
"657","16/10/2021",,
"658","17/10/2021",,
"659","18/10/2021","Lamb and Haloumi salad ","K"
"660","19/10/2021","Pasta ? Eggplant pasta ?","K"
"661","20/10/2021","Pesto chicken wraps ","K"
"662","21/10/2021","Rice Paper Rolls","K"
"663","22/10/2021","Popcorn chicken ","K"
"664","23/10/2021",,
"665","24/10/2021",,
"666","25/10/2021","Salmon","K"
"667","26/10/2021","Chicken tacos ","K"
"668","27/10/2021","Chicken pesto wraps","K"
"669","28/10/2021",,
"670","29/10/2021",,
"671","30/10/2021",,
"672","31/10/2021",,
"673","01/11/2021",,
"674","02/11/2021",,
"675","03/11/2021",,
"676","04/11/2021",,
"677","05/11/2021","Vodka Pasta","K"
"678","06/11/2021",,
"679","07/11/2021",,
"680","08/11/2021",,
"681","09/11/2021","Polenta sausage Ragu","K"
"682","10/11/2021",,
"683","11/11/2021",,
"684","12/11/2021",,
"685","13/11/2021",,
"686","14/11/2021",,
"687","15/11/2021",,
"688","16/11/2021",,
"689","17/11/2021",,
"690","18/11/2021",,
"691","19/11/2021",,
"692","20/11/2021",,
"693","21/11/2021",,
"694","22/11/2021",,
"695","23/11/2021",,
"696","24/11/2021",,
"697","25/11/2021",,
"698","26/11/2021",,
"699","27/11/2021",,
"700","28/11/2021",,
"701","29/11/2021",,
"702","30/11/2021",,
"703","31/11/2021",,
"704","01/12/2021",,
"705","02/12/2021",,
"706","03/12/2021",,
"707","04/12/2021",,
"708","05/12/2021",,
"709","06/12/2021",,
"710","07/12/2021",,
"711","08/12/2021",,
"712","09/12/2021",,
"713","10/12/2021",,
"714","11/12/2021",,
"715","12/12/2021",,
"716","13/12/2021",,
"717","14/12/2021",,
"718","15/12/2021",,
"719","16/12/2021",,
"720","17/12/2021",,
"721","18/12/2021",,
"722","19/12/2021",,
"723","20/12/2021",,
"724","21/12/2021",,
"725","22/12/2021",,
"726","23/12/2021",,
"727","24/12/2021",,
"728","25/12/2021",,
"729","26/12/2021",,
"730","27/12/2021",,
"731","28/12/2021",,
"732","29/12/2021",,
"733","30/12/2021",,
"734","31/12/2021",,
"735","01/01/2022",,
"736","02/01/2022",,
"737","03/01/2022",,
"738","04/01/2022",,
"739","05/01/2022",,
"740","06/01/2022",,
"741","07/01/2022",,
"742","08/01/2022",,
"743","09/01/2022",,
"744","10/01/2022",,
"745","11/01/2022",,
"746","12/01/2022",,
"747","13/01/2022",,
"748","14/01/2022",,
"749","15/01/2022",,
"750","16/01/2022",,
"751","17/01/2022",,
"752","18/01/2022",,
"753","19/01/2022",,
"754","20/01/2022",,
"755","21/01/2022",,
"756","22/01/2022",,
"757","23/01/2022",,
"758","24/01/2022",,
"759","25/01/2022",,
"760","26/01/2022",,
"761","27/01/2022",,
"762","28/01/2022",,
"763","29/01/2022",,
"764","30/01/2022",,
"765","31/01/2022",,
"766","01/02/2022",,
"767","02/02/2022",,
"768","03/02/2022",,
"769","04/02/2022",,
"770","05/02/2022",,
"771","06/02/2022",,
"772","07/02/2022",,
"773","08/02/2022",,
"774","09/02/2022",,
"775","10/02/2022",,
"776","11/02/2022",,
"777","12/02/2022",,
"778","13/02/2022",,
"779","14/02/2022",,
"780","15/02/2022",,
"781","16/02/2022",,
"782","17/02/2022",,
"783","18/02/2022",,
"784","19/02/2022",,
"785","20/02/2022",,
"786","21/02/2022",,
"787","22/02/2022",,
"788","23/02/2022",,
"789","24/02/2022",,
"790","25/02/2022",,
"791","26/02/2022",,
"792","27/02/2022",,
"793","28/02/2022",,
"794","29/02/2022",,
"795","30/02/2022",,
"796","31/02/2022",,
"797","01/03/2022",,
"798","02/03/2022",,
"799","03/03/2022",,
"800","04/03/2022",,
"801","05/03/2022",,
"802","06/03/2022",,
"803","07/03/2022",,
"804","08/03/2022",,
"805","09/03/2022",,
"806","10/03/2022",,
"807","11/03/2022",,
"808","12/03/2022",,
"809","13/03/2022",,
"810","14/03/2022",,
"811","15/03/2022",,
"812","16/03/2022",,
"813","17/03/2022",,
"814","18/03/2022",,
"815","19/03/2022",,
"816","20/03/2022",,
"817","21/03/2022",,
"818","22/03/2022",,
"819","23/03/2022",,
"820","24/03/2022",,
"821","25/03/2022",,
"822","26/03/2022",,
"823","27/03/2022",,
"824","28/03/2022",,
"825","29/03/2022",,
"826","30/03/2022",,
"827","31/03/2022",,
"828","01/04/2022",,
"829","02/04/2022",,
"830","03/04/2022",,
"831","04/04/2022",,
"832","05/04/2022",,
"833","06/04/2022",,
"834","07/04/2022",,
"835","08/04/2022",,
"836","09/04/2022",,
"837","10/04/2022",,
"838","11/04/2022",,
"839","12/04/2022",,
"840","13/04/2022",,
"841","14/04/2022",,
"842","15/04/2022",,
"843","16/04/2022",,
"844","17/04/2022",,
"845","18/04/2022",,
"846","19/04/2022",,
"847","20/04/2022",,
"848","21/04/2022",,
"849","22/04/2022",,
"850","23/04/2022",,
"851","24/04/2022",,
"852","25/04/2022",,
"853","26/04/2022",,
"854","27/04/2022",,
"855","28/04/2022",,
"856","29/04/2022",,
"857","30/04/2022",,
"858","31/04/2022",,
"859","01/05/2022",,
"860","02/05/2022",,
"861","03/05/2022",,
"862","04/05/2022",,
"863","05/05/2022",,
"864","06/05/2022",,
"865","07/05/2022",,
"866","08/05/2022",,
"867","09/05/2022",,
"868","10/05/2022",,
"869","11/05/2022",,
"870","12/05/2022",,
"871","13/05/2022",,
"872","14/05/2022",,
"873","15/05/2022",,
"874","16/05/2022",,
"875","17/05/2022",,
"876","18/05/2022",,
"877","19/05/2022",,
"878","20/05/2022",,
"879","21/05/2022",,
"880","22/05/2022",,
"881","23/05/2022",,
"882","24/05/2022",,
"883","25/05/2022",,
"884","26/05/2022",,
"885","27/05/2022",,
"886","28/05/2022",,
"887","29/05/2022",,
"888","30/05/2022",,
"889","31/05/2022",,
"890","01/06/2022",,
"891","02/06/2022",,
"892","03/06/2022",,
"893","04/06/2022",,
"894","05/06/2022",,
"895","06/06/2022",,
"896","07/06/2022",,
"897","08/06/2022",,
"898","09/06/2022",,
"899","10/06/2022",,
"900","11/06/2022",,
"901","12/06/2022",,
"902","13/06/2022",,
"903","14/06/2022",,
"904","15/06/2022",,
"905","16/06/2022",,
"906","17/06/2022",,
"907","18/06/2022",,
"908","19/06/2022",,
"909","20/06/2022",,
"910","21/06/2022",,
"911","22/06/2022",,
"912","23/06/2022",,
"913","24/06/2022",,
"914","25/06/2022",,
"915","26/06/2022",,
"916","27/06/2022",,
"917","28/06/2022",,
"918","29/06/2022",,
"919","30/06/2022",,
"920","31/06/2022",,
"921","01/07/2022",,
"922","02/07/2022",,
"923","03/07/2022",,
"924","04/07/2022",,
"925","05/07/2022",,
"926","06/07/2022",,
"927","07/07/2022",,
"928","08/07/2022",,
"929","09/07/2022",,
"930","10/07/2022",,
"931","11/07/2022",,
"932","12/07/2022",,
"933","13/07/2022",,
"934","14/07/2022",,
"935","15/07/2022",,
"936","16/07/2022",,
"937","17/07/2022",,
"938","18/07/2022",,
"939","19/07/2022",,
"940","20/07/2022",,
"941","21/07/2022",,
"942","22/07/2022",,
"943","23/07/2022",,
"944","24/07/2022",,
"945","25/07/2022",,
"946","26/07/2022",,
"947","27/07/2022",,
"948","28/07/2022",,
"949","29/07/2022",,
"950","30/07/2022",,
"951","31/07/2022",,
"952","01/08/2022",,
"953","02/08/2022",,
"954","03/08/2022",,
"955","04/08/2022",,
"956","05/08/2022",,
"957","06/08/2022",,
"958","07/08/2022",,
"959","08/08/2022",,
"960","09/08/2022",,
"961","10/08/2022",,
"962","11/08/2022",,
"963","12/08/2022",,
"964","13/08/2022",,
"965","14/08/2022",,
"966","15/08/2022",,
"967","16/08/2022",,
"968","17/08/2022",,
"969","18/08/2022",,
"970","19/08/2022",,
"971","20/08/2022",,
"972","21/08/2022",,
"973","22/08/2022",,
"974","23/08/2022",,
"975","24/08/2022",,
"976","25/08/2022",,
"977","26/08/2022",,
"978","27/08/2022",,
"979","28/08/2022",,
"980","29/08/2022",,
"981","30/08/2022",,
"982","31/08/2022",,
"983","01/09/2022",,
"984","02/09/2022",,
"985","03/09/2022",,
"986","04/09/2022",,
"987","05/09/2022",,
"988","06/09/2022",,
"989","07/09/2022",,
"990","08/09/2022",,
"991","09/09/2022",,
"992","10/09/2022",,
"993","11/09/2022",,
"994","12/09/2022",,
"995","13/09/2022",,
"996","14/09/2022",,
"997","15/09/2022",,
"998","16/09/2022",,
"999","17/09/2022",,
"1000","18/09/2022",,
"1001","19/09/2022",,
"1002","20/09/2022",,
"1003","21/09/2022",,
"1004","22/09/2022",,
"1005","23/09/2022",,
"1006","24/09/2022",,
"1007","25/09/2022",,
"1008","26/09/2022",,
"1009","27/09/2022",,
"1010","28/09/2022",,
"1011","29/09/2022",,
"1012","30/09/2022",,
"1013","31/09/2022",,
"1014","01/10/2022",,
"1015","02/10/2022",,
"1016","03/10/2022",,
"1017","04/10/2022",,
"1018","05/10/2022",,
"1019","06/10/2022",,
"1020","07/10/2022",,
"1021","08/10/2022",,
"1022","09/10/2022",,
"1023","10/10/2022",,
"1024","11/10/2022",,
"1025","12/10/2022",,
"1026","13/10/2022",,
"1027","14/10/2022",,
"1028","15/10/2022",,
"1029","16/10/2022",,
"1030","17/10/2022",,
"1031","18/10/2022",,
"1032","19/10/2022",,
"1033","20/10/2022",,
"1034","21/10/2022",,
"1035","22/10/2022",,
"1036","23/10/2022",,
"1037","24/10/2022",,
"1038","25/10/2022",,
"1039","26/10/2022",,
"1040","27/10/2022",,
"1041","28/10/2022",,
"1042","29/10/2022",,
"1043","30/10/2022",,
"1044","31/10/2022",,
"1045","01/11/2022",,
"1046","02/11/2022",,
"1047","03/11/2022",,
"1048","04/11/2022",,
"1049","05/11/2022",,
"1050","06/11/2022",,
"1051","07/11/2022",,
"1052","08/11/2022",,
"1053","09/11/2022",,
"1054","10/11/2022",,
"1055","11/11/2022",,
"1056","12/11/2022",,
"1057","13/11/2022",,
"1058","14/11/2022",,
"1059","15/11/2022",,
"1060","16/11/2022",,
"1061","17/11/2022",,
"1062","18/11/2022",,
"1063","19/11/2022",,
"1064","20/11/2022",,
"1065","21/11/2022",,
"1066","22/11/2022",,
"1067","23/11/2022",,
"1068","24/11/2022",,
"1069","25/11/2022",,
"1070","26/11/2022",,
"1071","27/11/2022",,
"1072","28/11/2022",,
"1073","29/11/2022",,
"1074","30/11/2022",,
"1075","31/11/2022",,
"1076","01/12/2022",,
"1077","02/12/2022",,
"1078","03/12/2022",,
"1079","04/12/2022",,
"1080","05/12/2022",,
"1081","06/12/2022",,
"1082","07/12/2022",,
"1083","08/12/2022",,
"1084","09/12/2022",,
"1085","10/12/2022",,
"1086","11/12/2022",,
"1087","12/12/2022",,
"1088","13/12/2022",,
"1089","14/12/2022",,
"1090","15/12/2022",,
"1091","16/12/2022",,
"1092","17/12/2022",,
"1093","18/12/2022",,
"1094","19/12/2022",,
"1095","20/12/2022",,
"1096","21/12/2022",,
"1097","22/12/2022",,
"1098","23/12/2022",,
"1099","24/12/2022",,
"1100","25/12/2022",,
"1101","26/12/2022",,
"1102","27/12/2022",,
"1103","28/12/2022",,
"1104","29/12/2022",,
"1105","30/12/2022",,
"1106","31/12/2022",,
"1","LOOK WHO'S BACK","27/10/2019","Comedy, Drama, Fantasy","8","7.1","0","2015","David Wnendt","David Wnendt, Mizzi Meyer","Oliver Masucci, Thomas M. Köppl, Marc-Marvin Israel, David Gebigke, Paul Busche, Fabian Busch, Gerdy Zint, Nancy Maria Brüning, Lars Rudolph, Franziska Wulf, Christoph Maria Herbst, Thomas Thieme, Katja Riemann, Michael Ostrowski, Christoph Zrenner",,"3518782","25513752",
"2","SHAWSHANK REDEMPTION","03/11/2019","Drama","8","9.3","80","1994","Frank Darabont","Stephen King, Frank Darabont","Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, Mark Rolston, James Whitmore, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, David Proval, Joseph Ragno, Jude Ciccolella",,"25000000","28817291","Z:N/A:N/s:N/C:N/Z:N/E:N/Mo:N"
"3","DARKEST HOUR","09/11/2019","Biography, Drama, History, War","7","7.4","75","2017","Joe Wright","Anthony McCarten","Gary Oldman, Kristin Scott Thomas, Ben Mendelsohn, Lily James, Ronald Pickup, Stephen Dillane, Nicholas Jones, Samuel West, David Schofield, Richard Lumsden, Malcolm Storry, Hilton McRae, Benjamin Whitrow, Joe Armstrong, Adrian Rawlins",,"30000000","150847274","Z:W/A:W/M:N/C:N/Co:N/P:N"
"4","THE INFORMANT!","17/11/2019","Biography, Comedy, Crime, Drama","7","6.4","66","2009","Steven Soderbergh","Scott Z. Burns, Kurt Eichenwald","Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer, Craig Ricci Shaynak, Tom Papa, Rick Overton, Melanie Lynskey, Thomas F. Wilson, Scott Bakula, Scott Adsit, Ann Dowd, Allan Havey, Howie Johnson, Joel McHale",,"22000000","41771168",
"5","TRAIN TO BUSAN","24/11/2019","Action, Horror, Thriller","7","7.6","72","2016","Sang-ho Yeon","Joo-Suk Park, Sang-ho Yeon","Gong Yoo, Yu-mi Jung, Ma Dong-seok, Su-an Kim, Eui-sung Kim, Woo-sik Choi, Sohee, Soo-jung Ye, Myung-shin Park, Gwi-hwa Choi, Seok-yong Jeong, Jang Hyuk-jin, Seong-soo Han, Do-im Woo, Hye-Yeong Moon",,"8525580","92764199",
"6","KNIVES OUT","01/12/2019","Comedy, Crime, Drama, Mystery, Thriller","8","7.9","82","2019","Rian Johnson","Rian Johnson","Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon, Don Johnson, Toni Collette, LaKeith Stanfield, Christopher Plummer, Katherine Langford, Jaeden Martell, Riki Lindhome, Edi Patterson, Frank Oz, K Callan",,"40000000","311594137","S:N"
"7","COHERENCE","04/12/2019","Drama, Horror, Mystery, Sci-Fi, Thriller","6","7.2","65","2013","James Ward Byrkit","James Ward Byrkit, James Ward Byrkit","Emily Baldoni, Maury Sterling, Nicholas Brendon, Lorene Scafaria, Elizabeth Gracen, Hugo Armstrong, Alex Manugian, Lauren Maher, Aqueela Zoll, Carrie Patterson, Kelly Donovan, Alexis Boozer Sterling, Mark Ballou",,"50000","139745",
"8","THE IRISHMAN","15/12/2019","Biography, Crime, Drama","8","7.8","94","2019","Martin Scorsese","Steven Zaillian, Charles Brandt","Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel, Ray Romano, Bobby Cannavale, Anna Paquin, Stephen Graham, Stephanie Kurtzuba, Jack Huston, Kathrine Narducci, Jesse Plemons, Domenick Lombardozzi, Paul Herman, Gary Basaraba",,"159000000","968853","D:N/a:N/a:N/s:N/C:N/Co:N/P:N/E:N/Z:N/M:N"
"9","FRACTURE","21/12/2019","Crime, Drama, Thriller","8","7.2","68","2007","Gregory Hoblit","Daniel Pyne, Glenn Gers","Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike, Embeth Davidtz, Billy Burke, Cliff Curtis, Fiona Shaw, Bob Gunton, Josh Stamberg, Xander Berkeley, Zoe Kazan, Judith Scott, Gary Carlos Cervantes, Petrea Burchard",,"0","92011561",
"10","THE GENTLEMEN","01/01/2020","Action, Comedy, Crime","8","7.8","51","2019","Guy Ritchie","Guy Ritchie, Ivan Atkinson","Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong, Lyne Renée, Colin Farrell, Henry Golding, Tom Wu, Chidi Ajufo, Hugh Grant, Simon R. Barker, Eddie Marsan, Jason Wong, John Dagleish, Jordan Long",,"22000000","115171795",
"11","Inside man","04/01/2020","Crime, Drama, Mystery, Thriller","7","7.6","76","2006","Spike Lee","Russell Gewirtz","Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer, Willem Dafoe, Chiwetel Ejiofor, Carlos Andrés Gómez, Kim Director, James Ransone, Bernie Rachelle, Peter Gerety, Victor Colicchio, Cassandra Freeman, Peter Frechette, Gerry Vichi",,"45000000","186003591",
"12","SNOWPIERCER","05/01/2020","Action, Drama, Sci-Fi","9","7.1","84","2013","Bong Joon Ho","Jacques Lob, Benjamin Legrand","Chris Evans, Kang-ho Song, Ed Harris, John Hurt, Tilda Swinton, Jamie Bell, Octavia Spencer, Ewen Bremner, Ko Asung, Alison Pill, Luke Pasqualino, Vlad Ivanov, Adnan Haskovic, Emma Levie, Steve Park",,"39200000","86758912",
"13","AD ASTRA","18/01/2020","Adventure, Drama, Mystery, Sci-Fi, Thriller","7","6.5","80","2019","James Gray","James Gray, Ethan Gross","Brad Pitt, Tommy Lee Jones, Ruth Negga, Donald Sutherland, Kimberly Elise, Loren Dean, Donnie Keshawarz, Sean Blakemore, Bobby Nish, LisaGay Hamilton, John Finn, John Ortiz, Freda Foh Shen, Kayla Adams, Ravi Kapoor",,"90000000","127461872","So:N"
"14","GREEN BOOK","19/01/2020","Biography, Comedy, Drama, Music","7","8.2","69","2018","Peter Farrelly","Nick Vallelonga, Brian Hayes Currie","Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov, Mike Hatton, P.J. Byrne, Joe Cortese, Maggie Nixon, Von Lewis, Jon Sortland, Don Stark, Anthony Mangano, Paul Sloan, Quinn Duffy",,"23000000","321752656","M:W/a:W/S:W/A:N/E:N"
"15","SHAPE OF WATER","24/01/2020","Adventure, Drama, Fantasy, Romance, Sci-Fi, Thriller","7","7.3","87","2017","Guillermo del Toro","Guillermo del Toro, Vanessa Taylor","Sally Hawkins, Michael Shannon, Richard Jenkins, Octavia Spencer, Michael Stuhlbarg, Doug Jones, David Hewlett, Nick Searcy, Stewart Arnott, Nigel Bennett, Lauren Lee Smith, Martin Roach, Allegra Fulton, John Kapelos, Morgan Kelly",,"19400000","195333312","D:W/M:W/Mo:W/P:W/B:N/a:N/b:N/S:N/C:N/Co:N/Z:N/So:N/E:N"
"16","ANNA","27/01/2020","Action, Thriller","6","6.6","40","2019","Luc Besson","Luc Besson","Sasha Luss, Helen Mirren, Luke Evans, Cillian Murphy, Lera Abova, Alexander Petrov, Nikita Pavlenko, Anna Krippa, Aleksey Maslodudov, Eric Godon, Ivan Franek, Jean-Baptiste Puech, Adrian Can, Alison Wheeler, Andrew Howard",,"36521100","31626978",
"17","YESTERDAY","31/01/2020","Comedy, Fantasy, Music, Romance","8","6.8","55","2019","Danny Boyle","Richard Curtis, Jack Barth","Himesh Patel, Lily James, Sophia Di Martino, Ellise Chappell, Meera Syal, Harry Michell, Vincent Franklin, Joel Fry, Michael Kiwanuka, Karma Sood, Gus Brown, Sanjeev Bhaskar, Karl Theobald, Alexander Arnold, Dominic Coleman",,"26000000","153178480",
"18","WALK THE LINE","01/02/2020","Biography, Drama, Music, Romance","7","7.8","72","2005","James Mangold","Johnny Cash, Johnny Cash","Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick, Dallas Roberts, Dan John Miller, Larry Bagby, Shelby Lynne, Tyler Hilton, Waylon Payne, Shooter Jennings, Sandra Ellis Lafferty, Dan Beene, Clay Steakley, Johnathan Rice",,"28000000","186797986","B:W/A:N/E:N/Co:N/So:N"
"19","Sherlock holmes","07/02/2020","Action, Adventure, Mystery","8","7.6","57","2009","Guy Ritchie","Michael Robert Johnson, Anthony Peckham","Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan, Robert Maillet, Geraldine James, Kelly Reilly, William Houston, Hans Matheson, James Fox, William Hope, Clive Russell, Oran Gurel, David Garrick",,"90000000","524028679","Z:N/Z:N"
"20","World war Z","08/02/2020","Action, Adventure, Horror, Sci-Fi","5","7","63","2013","Marc Forster","Matthew Michael Carnahan, Drew Goddard","Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale, Ludi Boeken, Matthew Fox, Fana Mokoena, David Morse, Elyes Gabel, Peter Capaldi, Pierfrancesco Favino, Ruth Negga, Moritz Bleibtreu, Sterling Jerins, Abigail Hargrove",,"190000000","540007876",
"21","1917","16/02/2020","Drama, Thriller, War","8","8.3","78","2019","Sam Mendes","Sam Mendes, Krysty Wilson-Cairns","Dean-Charles Chapman, George MacKay, Daniel Mays, Colin Firth, Pip Carter, Andy Apollo, Paul Tinto, Josef Davies, Billy Postlethwaite, Gabriel Akuwudike, Andrew Scott, Spike Leighton, Robert Maaser, Gerran Howell, Adam Hugill",,"95000000","384987108","C:W/Z:W/So:W/M:N/D:N/S:N/Z:N/P:N/Mo:N/Z:N"
"22","TRUE GRIT","23/02/2020","Drama, Western","7","7.6","80","2010","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin, Barry Pepper, Dakin Matthews, Jarlath Conroy, Paul Rae, Domhnall Gleeson, Elizabeth Marvel, Roy Lee Jones, Ed Corbin, Leon Russom, Bruce Green, Candyce Hinkle",,"38000000","252276927","M:N/A:N/b:N/D:N/Z:N/C:N/Co:N/So:N/Z:N/Z:N"
"23","PARASITE","20/02/2020","Comedy, Drama, Thriller","8","8.6","96","2019","Bong Joon Ho","Bong Joon Ho, Bong Joon Ho","Kang-ho Song, Sun-kyun Lee, Yeo-jeong Cho, Woo-sik Choi, So-dam Park, Lee Jeong-eun, Hye-jin Jang, Myeong-hoon Park, Ji-so Jung, Hyun-jun Jung, Keun-rok Park, Yi-Seo Jung, Jae-myeong Jo, Ik-han Jung, Kyu-baek Kim",,"11400000","258857505","M:W/D:W/S:W/I:W/P:N/E:N"
"24","SPOTLIGHT","01/03/2020","Biography, Crime, Drama","7","8.1","93","2015","Tom McCarthy","Josh Singer, Tom McCarthy","Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery, Brian d'Arcy James, Stanley Tucci, Elena Wohl, Gene Amoroso, Doug Murray, Sharon McFarlane, Jamey Sheridan, Neal Huff, Billy Crudup, Robert B. Kennedy",,"20000000","98690254","M:W/S:W/a:N/b:N/D:N/E:N"
"25","THE REVOLUTIONARY ROAD","08/03/2020","Drama, Romance","6","7.3","69","2009","Sam Mendes","Justin Haythe, Richard Yates","Kate Winslet, Leonardo DiCaprio, Christopher Fitzgerald, Jonathan Roumie, Neal Bledsoe, Marin Ireland, Samantha Soule, Heidi Armbruster, Sam Rosen, Maria Rusolo, Gena Oppenheim, Kathryn Dunn, Joe Komara, Allison Twyford, David Harbour",,"35000000","75981180","a:N/Z:N/Co:N"
"26","DARK WATERS","09/03/2020","Biography, Drama, History, Thriller","8","7.6","73","2019","Todd Haynes","Nathaniel Rich, Mario Correa","Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman, Bill Camp, Victor Garber, Mare Winningham, William Jackson Harper, Louisa Krause, Kevin Crowley, Bruce Cromer, Denise Dal Vera, Richard Hagerman, Abi Van Andel, John Newberg",,"0","23108017",
"27","A Friendly Tale","13/03/2020",,"8","6.2","0","2020","Daniel Cohen","Daniel Cohen, Olivier Dazat","Bérénice Bejo, Vincent Cassel, François Damiens, Florence Foresti, Daniel Cohen, Keren-Ann Zajtelbach, Owen Tannou, Romain Cottard, Alice Carel, Bruno Gouery, Constance Labbé, François-Eric Gendron, Angelina Wismes, Anne-Gaëlle Jourdain, Laurent Mentec",,"0","2498547",
"28","THE DARK TOWER","20/03/2020","Action, Adventure, Fantasy, Sci-Fi, Western","6","5.6","34","2017","Nikolaj Arcel","Akiva Goldsman, Jeff Pinkner","Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert, Ben Gavin, Claudia Kim, Jackie Earle Haley, Fran Kranz, Abbey Lee, Katheryn Winnick, Nicholas Pauling, Michael Barbieri, José Zúñiga, Nicholas Hamilton, Inge Beckmann",,"60000000","113231078",
"29","THE INVISIBLE MAN","21/03/2020","Drama, Horror, Mystery, Sci-Fi, Thriller","7","7.1","72","2020","Leigh Whannell","Leigh Whannell, Leigh Whannell","Elisabeth Moss, Oliver Jackson-Cohen, Harriet Dyer, Aldis Hodge, Storm Reid, Michael Dorman, Benedict Hardie, Renee Lim, Brian Meegan, Nick Kici, Vivienne Greer, Nicholas Hope, Cleave Williams, Cardwell Lynch, Sam Smith",,"7000000","143151000",
